bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4
26,5594.1569,7891.284053,9995.71112,11481.88655,13703.54954,15236.23961,17980.73529,19035.46144,21855.49517,23792.51167,27595.9131,33082.64766,36548.10447,32378.19226,37071.14274,45138.09328,52251.83164,65570.6962,91533.80089,136364.6304,321221.4979,2848870.267,8337882.985,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,5791.953418,8454.920794,10895.11612,12354.72868,14285.0155,17202.04641,18997.59212,20388.93031,23391.22058,25810.83147,29301.30295,34346.39649,37267.99425,28708.13482,32626.68023,36708.87875,40637.32778,45474.65894,52535.14272,60372.55204,70813.83936,92526.33007,97929.93915,212391.0242,159710.2675,135076.7198,128247.8127,115961.4048,5433.685952,8262.926463,10375.08327,12440.70513,13818.42287,15437.42918,18133.2739,20316.66916,21966.25318,25841.38552,27467.44599,31831.65515,35192.17955,28108.00873,31028.39714,34874.5114,39248.43628,43794.74217,49766.60797,56513.47107,64851.87072,76803.43297,86032.17865,115752.2787,119821.9286,120576.2335,127721.3236,117838.8273
27,5432.8841,7629.311605,9635.169973,11045.59643,13166.74165,14607.3038,17189.17935,18115.87126,20682.46876,22189.17334,25391.20962,30133.50813,33082.64766,31515.0508,35949.68578,43565.58584,50038.48893,62121.09384,84994.15619,123014.7619,260371.6258,1353023.501,8337882.985,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,5575.856407,8138.111279,10483.02775,11870.49578,13719.0702,16488.35116,18157.41771,19437.90367,22217.50888,24333.84232,27414.49008,31765.09091,34346.39649,28054.11987,31829.36037,35743.99176,39493.56422,44078.03544,50739.94244,58145.43531,67778.66148,87558.11317,92526.33007,184548.0321,144865.1831,126183.7666,120659.0106,110121.0176,5232.981488,7938.819112,9977.674454,11943.5436,13256.98215,14777.24242,17319.97945,19343.85157,20812.14701,24341.07573,25623.69091,29530.11433,32274.05794,27467.44599,30283.56168,33962.2594,38183.03898,42515.87231,48172.6438,54586.20764,62288.38936,73542.53431,81789.63008,106940.078,111538.1306,113027.1971,119635.2722,111328.1776
28,5275.999612,7376.404867,9289.182518,10627.92909,12652.82057,14007.72787,16438.0524,17252.12378,19592.71458,20746.07812,23459.29055,27595.9131,30133.50813,30679.97649,34872.72556,42067.55819,47963.5205,58948.58801,79184.04779,111708.1077,216608.1579,809184.251,8337882.985,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,5364.900561,7830.916483,10085.52333,11404.40096,13175.42089,15801.88865,17354.30652,18536.8709,21115.11978,22969.38902,25698.02783,29469.09234,31765.09091,27414.49008,31050.57328,34805.93675,38385.99218,42734.63925,49022.75734,56025.44043,64922.27714,82977.33991,87558.11317,162442.7178,132213.1324,118204.3793,113772.0209,104738.9179,5036.995693,7624.425209,9594.49403,11463.66512,12716.61118,14144.12418,16541.27987,18421.05405,19730.26669,22952.73294,23955.33387,27467.44599,29720.21021,26839.01676,29555.57534,33074.30231,37148.15234,41279.03935,46640.04618,52740.10241,59862.10789,70467.58062,77849.55487,99207.77778,104163.0974,106220.3089,112371.7373,105394.5375
29,5123.328482,7132.107527,8956.899016,10227.73976,12160.39062,13435.5576,15724.42798,16439.41696,18577.90631,19440.84297,21753.49056,25391.20962,27595.9131,29871.69382,33837.79556,40639.11405,46014.93533,56022.61075,73993.51909,102030.976,183927.0224,548187.6241,6022908.154,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,5158.906706,7532.911045,9701.853329,10955.4608,12652.80032,15141.17422,16585.92589,17682.07987,20077.89004,21705.33465,24130.28969,27414.49008,29469.09234,26788.80059,30289.71971,33893.67102,37313.01102,41441.62634,47378.86064,54005.41768,62230.12895,78742.63191,82977.33991,144536.6571,121322.7216,111011.5429,107499.1733,99766.27041,4845.565387,7319.319262,9224.79914,11000.19817,12196.16511,13536.4725,15795.06373,17544.59215,18714.15413,21664.4907,22438.83523,25608.88603,27467.44599,26222.39914,28843.90078,32209.72809,36142.54899,40082.30301,45165.50214,50970.38317,57562.77571,67563.89584,74182.13833,92375.33289,97560.86365,100056.0672,105816.4364,99968.09618
30,4974.704859,6895.993073,8637.533815,9843.974265,11688.16527,12889.00513,15045.64952,15673.47375,17630.77126,18255.0074,20237.06638,23459.29055,25391.20962,29089.00078,32842.60241,39275.76294,44182.04819,53316.79957,69333.0155,93671.12702,158773.8761,401401.0906,1923034.992,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,4957.703819,7243.694072,9331.318117,10522.76081,12150.03409,14504.82703,15850.13107,16870.13866,19100.3352,20531.20232,22693.11056,25565.82203,27414.49008,26176.62411,29546.22495,33006.2033,36273.10988,40196.34553,45803.88768,52078.81889,59689.14779,74818.11684,78742.63191,129783.3304,111865.7218,104500.0318,101766.323,95160.69797,4658.53478,7023.100062,8867.897328,10552.32811,11694.57953,12952.80768,15079.38516,16711.12935,17758.08911,20466.08094,21054.64348,23926.02673,25466.23595,25617.28211,28148.02256,31367.66836,35165.06434,38923.83688,43745.92573,49272.6329,55381.10956,64818.25987,70761.24852,86299.70507,91620.62457,94451.50145,99874.76725,94989.53138
31,4829.971416,6667.66242,8330.359474,9475.660362,11234.95681,12366.43192,14399.30033,14950.47325,16744.93104,17173.21949,18880.71955,21753.49056,23459.29055,28330.76382,31885.01135,37973.38,42455.31018,50808.31268,65128.95433,86389.05141,138929.5409,309881.5101,974984.3941,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,4761.128575,6962.887416,8973.263959,10105.44957,11666.03248,13891.56126,15144.947,16097.97381,18177.55974,19437.90367,21371.128,23894.15637,25565.82203,25577.55003,28819.53766,32142.59071,35264.86168,38996.32282,44293.80267,50239.63682,57287.57154,71172.56156,74818.11684,117449.1092,103588.5174,98582.02428,96510.39761,90885.27326,4475.75506,6735.388978,8523.142369,10119.29274,11210.86361,12391.76102,14392.44817,15917.63733,16856.98786,19348.57619,19786.39165,22395.43998,23677.23871,25023.36506,27467.44599,30547.29587,34214.5928,37801.92037,42378.43931,47642.75803,53308.68426,62218.73632,67563.89584,80865.96872,86251.27297,89336.94138,94467.8224,90408.15112
32,4688.978813,6446.74176,8034.701526,9121.900011,10799.66715,11866.33369,13783.17757,14266.99228,15914.77007,16182.61486,17660.82034,20237.06638,21753.49056,27595.9131,30963.03302,36728.17032,40826.16465,48477.27203,61320.38505,79998.35534,122946.8728,248530.5439,604574.6551,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,4569.024924,6690.134099,8627.079317,9702.733416,11199.78297,13300.17817,14468.55205,15362.79432,17305.18108,18417.51867,20151.26728,22375.66917,23894.15637,24991.18366,28109.1287,31301.93591,34286.9175,37839.2471,42844.86896,48482.35176,55014.78925,67778.66148,71172.56156,107006.2721,96292.42169,93183.72033,91677.45163,86907.6903,4297.084009,6455.828411,8189.930499,9700.378103,10744.09385,11852.06466,13732.59262,15161.36165,16006.31778,18304.1798,18620.27929,20997.64109,22068.82955,24440.35738,26801.69618,29747.82217,33290.08411,36714.93132,41060.35665,46076.96005,51337.83783,59754.52379,64569.78367,75980.83496,81377.28261,84653.50493,89529.32208,86180.41099
33,4551.585201,6232.880606,7749.933781,8781.862505,10381.27969,11387.3271,13195.26948,13619.95568,15135.32636,15272.33759,16558.11316,18880.71955,20237.06638,26883.43823,30074.81154,35536.63737,39286.92423,46306.30715,57856.44226,74352.08539,109847.3793,205132.3666,419436.2924,6317108.671,5692514.954,5575222.515,9156985.373,17788139.97,4381.243689,6425.096863,8292.191542,9313.871677,10750.34362,12729.55899,13819.26364,14662.06027,16479.26486,17463.11564,19022.33497,20990.57554,22375.66917,24417.14546,27414.49008,30483.38444,33338.00142,36722.95728,41453.62244,46801.88414,52861.2067,64612.45462,67778.66148,98066.62834,89819.83236,88242.70741,87221.10976,83199.58034,4122.385645,6184.080357,7867.697005,9294.914823,10293.40861,11332.54255,13098.28179,14439.79174,15202.02542,17326.05397,17544.59215,19716.29939,20615.3109,23867.97809,26150.31708,28968.4954,32390.54006,35661.3392,39789.1676,44571.70993,49461.58866,57415.82698,61760.93295,71567.86677,76935.56991,80351.12701,85003.23003,82268.72259
34,4417.655758,6025.750016,7475.474126,8454.77834,9978.851936,10928.13804,12633.73536,13006.59369,14402.20032,14433.16689,15556.75867,17660.82034,18880.71955,26192.38427,29218.61381,34395.55487,37830.66535,44280.17964,54694.38257,69333.0155,98948.87088,173134.9465,312471.985,3703030.659,5692514.954,5575222.515,9156985.373,17788139.97,4197.642199,6167.456841,7968.06385,8938.172376,10316.8371,12178.65847,13195.52538,13993.45559,15696.26974,16568.60324,17974.69559,19722.31644,20990.57554,23855.07037,26735.13389,29686.12227,32416.90579,35645.43055,40116.84769,45193.55251,50818.13011,61652.83606,64612.45462,90338.98018,84044.32116,83705.88966,83101.31381,79735.94362,3951.529884,5919.825097,7555.913138,8902.274684,9858.002968,10832.1024,12488.09129,13750.63482,14440.47536,16408.17817,16549.32516,18537.62989,19295.59594,23305.95541,25512.87055,28208.59824,31515.01131,34639.6989,38562.52421,43123.72522,47673.56307,55193.74476,59121.36687,67563.89584,72873.07548,76386.99941,80841.88284,78640.48919
35,4287.062264,5825.040976,7210.780746,8139.933739,9591.509014,10487.59119,12096.88808,12424.40553,13711.47833,13657.22344,14643.61528,16558.11316,17660.82034,25521.84807,28392.81967,33301.94179,36451.13757,42385.47215,51798.05649,64846.63165,89763.08615,148754.328,244463.0867,1322918.286,5692514.954,5575222.515,9156985.373,17788139.97,4018.083938,5916.912325,7654.192583,8574.988326,9898.445283,11646.49898,12595.89564,13354.86416,14953.0001,15728.60817,17000.01224,18556.93286,19722.31644,23304.60712,26070.59141,28909.37346,31522.4868,34604.77172,38831.55653,43653.03613,48877.6652,58881.1532,61652.83606,83601.0806,78863.42391,79527.84675,79283.30636,76494.67524,3784.392225,5662.759981,7254.083315,8521.86755,9437.124227,10349.72841,11900.69904,13091.79303,13718.39818,15545.23156,15625.88389,17449.91968,18092.22602,22754.02641,24888.93551,27467.44599,30662.59455,33648.64496,37378.22808,41729.94925,45967.93191,53080.17259,56636.84505,63916.30627,69144.88183,72724.32621,77004.50959,75267.32019
36,4159.682704,5630.462925,6955.348727,7836.665748,9218.437749,10064.60074,11583.17863,11871.12786,13059.66826,12937.73633,13807.69329,15556.75867,16558.11316,24870.97488,27595.9131,32253.03995,35142.68532,40610.32947,49136.70815,60815.98738,81932.52306,129674.0194,198178.2994,704371.5542,5692514.954,5575222.515,9156985.373,17788139.97,3842.438217,5673.177639,7350.104717,8223.713593,9494.404401,11132.16524,12019.03731,12744.34897,14246.56528,14938.37339,16091.03694,17482.57934,18556.93286,22765.41759,25420.41216,28152.39807,30653.66043,33599.20356,37594.96874,42176.34167,47032.62927,56280.86699,58881.1532,77680.68055,74193.31806,75669.52279,75736.8015,73456.16756,3620.853459,5412.598315,6961.742573,8153.138547,9030.06777,9884.474759,11334.87642,12461.34335,13032.84591,14732.49516,14766.84609,16443.15557,16990.62783,22211.93668,24278.10715,26744.38476,29832.4298,32686.88627,36234.21895,40387.53256,44339.35465,51067.71724,54294.63833,60580.9519,65712.73475,69331.32331,73456.05081,72124.38719
37,4035.400899,5441.742408,6708.706997,7544.357838,8858.88141,9658.162148,11091.18241,11344.70767,12443.64496,12268.85657,13039.73562,14643.61528,15556.75867,24238.95523,26826.47415,31246.29409,33900.18018,38944.24203,46684.02434,57177.87847,75190.15843,114407.3963,165036.2434,449789.2363,5692514.954,5575222.515,9156985.373,17788139.97,3670.579876,5435.982096,7055.355582,7883.780296,9104.000631,10634.79951,11463.7086,12160.13378,13574.3445,14193.67304,15241.4401,16489.14194,17482.57934,22237.17626,24784.16303,27414.49008,29809.39869,32627.05791,36404.49466,40759.77348,45276.47451,53837.26692,56280.86699,72442.43273,69964.84062,72097.17133,72435.30395,70602.97526,3460.799386,5169.068326,6678.454255,7795.565492,8636.173314,9435.459717,10789.48019,11857.51994,12381.15385,13965.76976,13965.76976,15508.72885,15978.54484,21679.43997,23679.99617,26038.78983,29023.69788,31753.20121,35128.56417,39093.81596,42782.9303,49149.62205,52083.33718,57520.54277,62543.87171,66180.40871,70166.20922,69189.89324
38,3914.106163,5258.621846,6470.41556,7262.435949,8512.134953,9267.344791,10619.58725,10843.27867,11860.60383,11645.50681,12331.89215,13807.69329,14643.61528,23625.02204,26083.17159,30279.33392,32718.96207,37377.8638,44417.37521,53879.9623,69333.0155,101962.4859,140351.8878,318498.4965,1711252.86,5575222.515,9156985.373,17788139.97,3502.388988,5205.069036,6769.526788,7554.655691,8726.566132,10153.59717,10928.75485,11600.58694,12933.95638,13490.74104,14445.67078,15567.93567,16489.14194,21719.56957,24161.42753,26694.97555,28988.72612,31686.76764,35257.71946,39399.90693,43603.22086,51537.23029,53837.26692,67778.66148,66120.47239,68781.50038,69355.54703,67919.53209,3304.120561,4931.912215,6403.8079,7448.656543,8254.821515,9001.860389,10263.44533,11278.69858,11760.9076,13241.3069,13217.03757,14639.19907,15045.59742,21156.2979,23094.22807,25350.06406,28235.61807,30846.43313,34059.44923,37846.31522,41294.15388,47319.70136,49992.68829,54703.38296,59610.0862,63247.54276,67108.68129,66444.63283
39,3795.692985,5080.858408,6240.062994,6990.364935,8177.540742,8891.285354,10167.18261,10365.14081,11308.02128,11063.25924,11677.46437,13039.73562,13807.69329,23028.44795,25364.75629,29349.95808,31594.78796,35902.85872,42317.20341,50878.56312,64204.37478,91655.33588,121380.6436,240980.2009,826042.5688,5575222.515,9156985.373,17788139.97,3337.750596,4980.194933,6492.224328,7235.839518,8361.475433,9687.802742,10413.10108,11064.20715,12323.23252,12826.21077,13698.84156,14711.46279,15567.93567,21212.29548,23551.80495,25993.21087,28190.71654,30776.85927,34152.389,38093.56456,42007.39703,49369.01789,51537.23029,63602.74075,62612.02792,65696.97523,66477.02614,65391.91022,3150.71205,4700.885271,6137.417319,7111.948042,7885.430862,8582.907913,9755.778514,10723.38287,11169.91461,12555.75046,12515.72979,13828.10378,14182.939,20642.27963,22520.44242,24677.63639,27467.44599,29965.48614,33025.16902,36642.70727,39868.87804,45572.28262,48013.45433,52102.37432,56886.97479,60511.68727,64260.53112,63871.62527
40,3680.060732,4908.222977,6017.264194,6727.645349,7854.484671,8529.181941,9732.850125,9908.742401,10783.62078,10518.23588,11070.70342,12331.89215,13039.73562,22448.54284,24670.05504,28456.11964,30523.78719,34511.77036,40366.52931,48136.98182,59681.53053,83001.01555,106422.3327,190879.9862,505146.366,5575222.515,9156985.373,17788139.97,3176.554458,4761.128575,6223.076841,6926.861583,8008.142159,9236.706264,9915.745335,10549.61083,11740.19449,12197.0639,12996.63311,13913.21823,14711.46279,20715.06286,22954.9097,25308.58108,27414.49008,29895.9462,33086.39692,36837.79468,40483.98868,47322.10003,49369.01789,59844.26607,59398.86777,62821.24635,63781.60962,63007.61506,3000.473196,4475.75506,5878.918842,6785.002545,7527.454865,8177.883145,9265.552264,10190.19204,10606.17948,11906.08699,11857.51994,13069.80399,13382.98479,20137.16158,21958.29228,24020.96051,26718.47145,29109.32133,32024.11988,35480.8176,38503.27886,43902.15543,46137.29351,49694.2236,54353.32698,57954.35951,61601.67707,61455.8078
41,3567.113369,4740.499204,5801.658312,6473.810545,7542.392675,8180.288773,9315.555089,9472.664453,10285.34373,10007.02651,10506.64879,11677.46437,12331.89215,21884.65151,23997.96509,27595.9131,29502.42224,33197.91106,38550.54749,45624.18128,55667.19352,75647.31994,94374.8669,156336.2327,349929.8824,5575222.515,9156985.373,7337272.448,3018.694808,4547.650299,5961.734018,6627.279557,7666.016053,8799.639933,9435.752677,10055.52094,11183.03364,11600.58694,12335.21467,13167.53189,13913.21823,20227.59109,22370.37058,24640.49838,26659.21036,29042.72256,32057.77301,35629.85208,39028.39264,45387.00777,47322.10003,56445.48275,56446.50138,60134.67725,61253.21249,60755.40965,2853.30741,4256.300667,5627.969701,6467.407009,7180.379475,7786.112737,8791.899622,9677.850077,10067.88243,11289.60349,11238.5885,12359.3579,12639.19585,19640.72718,21407.44355,23379.51352,25988.01665,28276.95312,31054.79235,34358.60877,37193.82555,42304.52636,44356.65557,47458.80638,51990.62751,55559.26238,59114.46839,59183.77727
42,3456.759206,4577.482638,5592.906896,6228.424054,7240.727551,7843.911426,8914.338884,9055.606968,9811.324281,9526.620807,9980.998741,11070.70342,11677.46437,21336.15156,23347.44895,26767.56267,28527.45432,31955.26712,36856.29582,43313.75428,52083.34447,69333.0155,84496.47024,131333.6805,261639.7939,2208124.984,9156985.373,2871736.78,2864.070136,4339.551286,5707.865147,6336.676956,7334.58026,8375.975077,8972.24974,9580.756994,10650.09347,11034.33398,11711.17738,12469.43979,13167.53189,19749.60956,21797.83017,23988.40062,25924.08191,28215.95751,31064.67259,34467.18069,37636.3765,43555.20529,45387.00777,53358.60781,53725.48558,57619.95274,58877.52185,58625.16388,2709.121968,4042.311996,5384.246567,6158.771131,6843.720732,7406.965581,8334.009358,9185.176103,9553.360602,10703.85107,10655.55119,11692.41708,11945.9058,19152.76655,20867.57443,22752.79474,25275.43434,27467.44599,30115.76444,33274.17009,35937.25341,40774.97889,42664.69176,45378.65325,49782.6479,53311.97623,56783.33411,57043.57209
43,3348.910652,4418.979923,5390.692192,5991.077207,6948.986085,7519.402541,8528.312208,8656.376861,9359.867546,9074.351862,9490.00524,10506.64879,11070.70342,20802.45143,22717.52981,25969.41163,27595.9131,30778.41759,35272.3823,41183.10639,48866.76738,63860.73312,76271.80335,112540.807,205902.2932,936268.8942,3182130.336,1554330.439,2712.582974,4136.632901,5461.157768,6054.661294,7013.348859,7965.119372,8524.419805,9124.226249,10139.85414,10496.09481,11121.47826,11814.57833,12469.43979,19280.85726,21236.94417,23351.75,25208.34775,27414.49008,30105.36688,33347.3979,36304.0428,41818.97994,43555.20529,50543.79752,51210.54881,55261.75223,56641.76454,56607.72446,2567.827817,3833.58912,5147.444191,5858.725813,6517.022619,7039.849578,7891.121613,8711.07572,9061.091593,10146.61387,10105.39908,11065.14057,11298.18082,18673.07631,20338.37482,22140.32456,24580.10617,26679.9114,29205.69554,32225.70802,34730.53964,39309.43786,41055.17665,43438.53175,47715.10925,51199.70066,54594.49033,55024.48701
44,3243.483991,4264.808059,5194.715598,5761.386974,6666.696438,7206.157948,8156.64901,8273.877319,8929.43067,8647.848955,9030.388288,9980.998741,10506.64879,20282.98853,22107.28724,25199.91271,26705.06996,29662.46429,33788.75853,39212.80372,45965.75544,59078.89591,69333.0155,97982.78705,168063.7496,536486.5236,1382280.382,988067.0112,2564.139702,3938.706089,5221.316442,5780.8624,6701.864601,7566.514279,8091.498342,8684.915738,9650.918777,9983.867396,10563.39276,11199.09679,11814.57833,18821.08234,20687.38085,22730.03177,24511.28714,26637.2243,29178.23426,32268.28041,35027.79715,40171.34725,41818.97994,47967.58728,48879.88934,53046.47593,54534.50991,54694.80259,2429.339398,3629.941677,4917.274172,5566.921755,6199.855083,6684.208695,7462.523932,8254.533324,8589.679058,9615.882169,9585.44819,10474.12335,10691.70552,18201.4593,19819.54586,21541.64336,23901.44115,25913.50495,28323.32081,31211.53758,33570.88179,37904.13778,39522.44008,41625.1041,45775.40229,49211.03729,52535.69505,53116.91551
45,3140.399171,4114.793728,5004.696253,5538.994006,6393.415766,6903.613168,7798.581033,7907.09839,8518.606355,8244.997871,8599.265587,9490.00524,9980.998741,19777.22752,21515.85322,24457.61944,25852.41434,28602.97139,32396.53071,37386.0485,43337.64848,54869.38355,63411.3182,86424.04079,140964.7664,357120.4326,794088.1974,691438.6678,2418.650357,3745.590803,4988.061616,5514.930861,6399.696844,7179.632709,7672.768954,8261.885218,9182.001419,9495.834157,10034.47448,10619.58469,11199.09679,18370.04176,20148.82048,22122.75305,23832.21351,25883.12491,28281.75222,31227.75142,33804.31998,38605.96872,40171.34725,45601.68163,46714.60896,50962.01429,52545.5017,52878.87648,2293.574477,3431.188308,4693.46381,5283.028159,5891.812235,6339.520286,7047.54767,7814.6052,8137.840024,9109.829135,9093.297039,9916.33658,10122.68952,17737.72434,19310.79938,20956.31051,23238.87414,25167.42371,27467.44599,30230.0744,32455.67841,36555.59452,38061.30764,39926.64527,43952.3538,47335.80614,50596.04175,51312.2149
46,3039.579608,3968.772662,4820.36975,5323.560844,6128.728051,6611.240247,7453.392918,7555.108652,8126.108445,7863.907384,8194.094445,9030.388288,9490.00524,19284.65876,20942.40861,23741.17821,25035.63283,27595.9131,31087.8013,35688.25431,40946.96928,51138.93389,58306.25585,77056.73057,120745.2345,259892.2455,526552.3811,515714.8063,2276.028459,3557.115484,4761.128575,5256.536604,6106.439666,6803.976866,7267.559699,7854.260816,8731.916317,9030.341357,9532.520803,10073.01103,10619.58469,17927.50088,19620.95483,21529.4417,23170.47245,25151.21321,27414.49008,30223.86898,32630.54127,37117.08015,38605.96872,43422.00688,44698.25274,48997.55308,50665.51412,51153.10657,2160.453988,3237.156131,4475.75506,5006.731521,5592.510684,6005.292638,6645.564708,7390.413328,7704.393692,8626.790617,8626.790617,9389.07735,9587.790339,17281.68605,18811.8575,20383.90343,22591.86451,24440.90376,26636.94262,29279.82749,31382.51163,35260.58009,36667.04865,38332.80952,42236.03082,45564.88975,48765.78495,49602.59059
47,2940.952001,3826.589065,4641.486957,5114.770298,5872.242126,6328.544878,7120.41778,7217.047801,7750.75931,7502.880827,7812.62352,8599.265587,9030.388288,18804.79678,20386.17978,23049.32108,24252.59046,26637.62821,29855.53574,34106.69996,38763.99695,47813.03579,53865.62193,69333.0155,105162.4017,200582.4859,380865.9985,402475.0184,2136.190847,3373.116564,4540.266482,5005.367582,5821.710128,6439.076265,6875.239732,7461.229334,8299.568459,8585.881188,9055.543518,9556.673299,10073.01103,17493.23313,19103.48664,20949.64527,22525.43994,24440.56337,26575.1023,29254.81552,31503.618,35699.42937,37117.08015,41407.96246,42816.43257,47143.40788,48886.22833,49511.26158,2029.901877,3047.680261,4263.903568,4737.734535,5301.588014,5681.062744,6255.984458,6981.139816,7288.251546,8165.247563,8183.989715,8889.926211,9084.049439,16833.16461,18322.45212,19824.01666,21959.89487,23733.21791,25830.74371,28359.39256,30349.13156,34016.09994,35335.33033,36834.43583,40617.57557,43890.10037,47036.19201,47980.99646
48,2844.446158,3688.095077,4467.812937,4912.323956,5623.589867,6055.063799,6799.033232,6892.120073,7391.478751,7160.391885,7452.85252,8194.094445,8599.265587,18337.17889,19846.43556,22380.85929,23501.31421,25724.78041,28693.44964,32630.24552,36763.66334,44831.51726,49971.98771,62869.72968,92834.40903,161356.7452,291958.826,324889.8978,1999.057519,3193.438012,4325.237484,4761.128575,5545.146686,6084.48591,6495.216249,7082.033123,7883.945129,8161.076148,8601.74351,9068.154436,9556.673299,17067.01967,18596.12916,20382.93001,21896.52064,23750.29896,25762.32238,28318.88816,30420.91397,34348.22163,35699.42937,39541.82464,41056.51751,45390.88289,47200.12594,47947.65385,1901.844966,2862.60335,4057.677777,4475.75506,5018.701384,5366.394245,5878.251133,6586.02188,6888.408563,7723.810646,7763.144701,8416.711169,8608.838908,16391.98557,17842.32457,19276.26105,21342.46982,23043.67356,25047.83965,27467.44599,29353.44218,32819.37268,34062.17761,35423.38517,39089.06585,42304.06631,45399.41688,46441.04868
49,2749.994833,3553.150279,4299.12596,4715.940829,5382.424538,5790.36242,6488.657771,6579.588361,7047.274236,6835.063892,7112.998381,7812.62352,8194.094445,17881.36392,19322.48447,21734.67727,22779.97817,24854.3237,27595.9131,31249.09805,34924.69105,42145.30883,46533.45637,57391.71381,82868.51642,133842.4688,233257.2339,269196.1702,1864.551488,3017.930907,4115.815885,4523.540074,5276.407733,5739.784614,6126.931699,6715.965464,7484.108392,7754.665367,8169.488963,8605.286345,9068.154436,16648.64905,18098.60572,19828.87991,21283.14626,23079.58977,24974.95727,27414.49008,29379.98169,33059.07183,34348.22163,37808.26778,39407.37751,43732.15023,45600.39699,46457.08252,1776.212816,2681.775163,3856.858104,4220.525176,4743.526226,5060.875565,5511.841246,6204.347323,6503.935423,7301.206796,7362.673022,7967.477007,8159.816723,15957.97962,17371.22513,18740.26295,20739.11487,22371.61071,24287.2745,26602.73917,28393.4887,31667.8118,32843.93755,34092.40356,37643.39642,40800.13438,43848.39204,44976.95109
50,2657.533575,3421.621235,4135.216596,4525.356107,5148.41928,5534.032662,6188.747528,6278.76897,6717.232272,6525.652048,6791.466736,7452.85252,7812.62352,17436.931,18813.67204,21109.72724,22086.89033,24023.47199,26557.86906,29954.61737,33228.91395,39714.03577,43477.18559,52696.80532,74665.00349,113661.2824,192197.6741,227723.8285,1732.598638,2846.453042,3911.787393,4292.337264,5015.170251,5404.573447,5769.861228,6362.366401,7099.188375,7365.492604,7757.296485,8166.118848,8605.286345,16237.91694,17610.64926,19287.09588,20684.77412,22427.64887,24211.88218,26540.12249,28378.54613,31827.96249,33059.07183,36193.97709,37859.17021,42160.14615,44080.86012,45034.78375,1652.937602,2505.052188,3661.236181,3971.790305,4475.75506,4764.118184,5156.261319,5835.450443,6133.971555,6896.267371,6981.139816,7540.459033,7734.889075,15530.98248,16908.91274,18215.66348,20149.37531,21716.40008,23548.14253,25764.09344,27467.44599,30559.00925,31677.2479,32835.00636,36274.17772,39372.28583,42376.73566,43583.43026
51,2567.000587,3293.381063,3975.886874,4340.320023,4921.265722,5285.690989,5898.793302,5989.026912,6400.510771,6231.028115,6486.827747,7112.998381,7452.85252,17003.47843,18319.37849,20505.02418,21420.48076,23229.67246,25574.76343,28739.15392,31660.73725,37504.20358,40744.76556,48633.4795,67807.57884,98330.65815,162184.2798,195914.0428,1614.370723,2678.868549,3712.948406,4067.269071,4761.128575,5078.474302,5423.510349,6020.61897,6728.377261,6992.495697,7363.814721,7748.893137,8166.118848,15834.62583,17132.00198,18757.19486,20100.88573,21793.72986,23472.03591,25694.37742,27414.49008,30651.20673,31827.96249,34687.33347,36403.16267,40668.48172,42635.89317,43676.38666,1531.953993,2332.297262,3470.614152,3729.308398,4215.09639,4475.75506,4811.045785,5478.708331,5777.718941,6507.917724,6617.241151,7134.060541,7332.178469,15110.83465,16455.15456,17702.11779,19572.81526,21077.44141,22829.58502,24950.39529,26573.60823,29490.72057,30559.00925,31645.38011,34975.6492,38015.06366,40978.67164,42255.67889
