bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC50Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4
25,5072.626405,7385.414509,10062.72206,11798.01984,13792.4446,16237.61173,18565.54095,21590.06029,24421.60431,30492.3519,38383.16696,46183.1141,65325.45554,31055.13692,36528.85392,43542.04325,52096.50979,70062.21965,105966.3867,199994.1456,4489328.712,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,5330.616155,8387.006396,10854.98089,12073.77917,14669.40377,16907.13515,19748.93964,23088.89934,26516.67715,30477.97662,36708.82737,42951.71162,50954.62703,27142.92009,31032.94878,35224.96868,39536.0507,45117.80881,52562.37277,61982.51581,76660.95192,96355.81385,115698.4584,254096.8817,235612.0738,171239.3184,155320.2157,163748.6765,4309.195132,8159.465234,10235.66771,12187.37228,13556.02918,16072.43961,18842.70327,21053.87714,25146.7918,29796.43175,35236.99901,42778.17033,46491.57439,25670.76682,29818.16312,33886.20021,37095.10722,42777.05812,48602.19767,55866.03339,66276.69116,82621.28126,95157.9063,146946.971,158291.3553,155301.5206,166271.46,139831.5382
26,4896.669071,7021.647042,9602.190606,11268.66949,13180.2851,15492.4679,17684.78628,20511.40484,23067.75972,28514.14542,35270.69316,42174.4225,56119.53529,30356.3659,35620.81896,42258.89179,50247.19429,66864.4854,98769.54844,176407.9042,1649409.439,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,5158.976215,8116.670023,10493.24861,11653.55689,14150.78489,16294.97802,18998.7613,22153.95175,25308.63866,28764.82516,34482.33696,39671.81906,46680.53283,26608.52961,30389.69681,34447.94204,38604.45628,43961.48947,50994.9481,59854.40492,73488.12099,91893.15521,109045.534,220944.4025,209444.1386,158730.8601,145879.4085,153585.3471,4188.543863,7886.20238,9886.222903,11753.92652,13067.86238,15477.44722,18123.5857,20184.2426,24006.6057,28222.68696,32962.7303,39481.86066,42727.04872,25174.16179,29231.62818,33168.31137,36245.17178,41687.78181,47295.27068,54159.68357,63990.84292,79186.55239,90442.23881,135047.1858,145151.9651,144272.4797,154918.2304,132291.7013
27,4724.716691,6663.265636,9152.540597,10753.29481,12586.82602,14771.20996,16837.62707,19481.89089,21798.0607,26698.47598,32510.56578,38653.00013,48988.04488,29676.00103,34740.1622,41027.34994,48494.90855,63892.53951,92363.82451,157307.6371,904349.3351,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,4990.265155,7853.671287,10142.25031,11247.52438,13650.00114,15704.91212,18278.51738,21261.45413,24167.83705,27182.64215,32442.65521,36765.67763,42951.71162,26084.39439,29759.48115,33689.27263,37697.94864,42841.30789,49489.74551,57829.03367,70509.68964,87738.0448,102988.6545,194677.3589,187870.2232,147667.3249,137336.9593,144409.0276,4072.629126,7619.119131,9547.261001,11334.32043,12596.94529,14904.40529,17432.72848,19355.55652,22928.56062,26759.42112,30899.90484,36567.47234,39428.51808,24686.68976,28655.39947,32465.32263,35416.90143,40631.45505,46031.54244,52523.23381,61813.8823,75960.13034,86085.41834,124725.0195,133768.1868,134472.1216,144777.9432,125392.2475
28,4556.634442,6310.154787,8713.396766,10251.35803,12011.23559,14072.72822,16022.20866,18498.28754,20604.98974,25026.33235,30046.8383,35536.3205,43307.94179,29013.33702,33885.68805,39844.42304,46832.3532,61123.80248,86628.80629,141561.4744,592459.4986,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,4824.409192,7597.7173,9801.519258,10854.98089,13166.15854,15135.77887,17586.47816,20408.62623,23088.89934,25717.17262,30567.60867,34173.81696,39671.81906,25570.23074,29141.9232,32948.33916,36815.56137,41755.65202,48043.24873,55899.376,67708.91679,83860.96717,97454.09961,173427.3528,169829.1753,137824.6088,129577.8641,136091.4358,3961.177531,7358.009997,9218.320658,10927.90765,12142.38768,14352.13493,16768.52018,18565.02938,21907.78264,25395.55298,29020.73027,33973.18157,36515.73292,24208.10779,28089.21777,31776.79147,34609.50338,39606.65132,44808.97643,50952.60829,59738.47174,72924.28361,82049.34668,115696.2452,123824.9375,125717.2277,135677.6408,119059.6398
29,4392.293473,5962.202206,8284.400704,9762.348255,11452.7301,13395.97976,15236.80875,17557.63769,19481.89089,23481.53102,27834.7134,32759.31105,38681.21882,28367.70367,33056.26849,38707.34051,45252.93306,58538.5616,81466.92599,128381.8364,428753.2773,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,4661.336984,7348.530479,9470.615219,10475.27074,12698.42135,14586.49851,16921.04308,19592.9224,22067.00342,24356.13618,28838.35692,31848.61001,36765.67763,25065.76506,28536.6585,32224.5474,35956.37592,40703.00209,46652.19573,54059.01805,65070.88647,80235.9709,92379.53154,155931.4878,154554.9448,129021.2481,122505.2598,128524.7805,3853.93632,7102.678435,8898.967048,10534.08115,11703.35914,13819.5394,16129.46834,17810.11693,20939.88913,24121.42008,27302.03317,31649.69098,33925.68064,23738.18131,27532.83224,31102.29226,33822.22225,38612.02348,43625.65926,49444.03517,57757.90324,70063.19027,78301.01388,107739.6303,115076.3083,117858.0751,127474.5886,113230.7881
30,4231.570576,5619.29871,7865.20993,9285.779884,10910.57051,12739.98352,14479.8259,16657.22991,18422.85067,22050.2129,25837.91543,30270.0052,34842.23973,27738.46374,32250.83847,37613.53551,43750.6751,56119.53529,76798.352,117205.4033,330449.821,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,4500.979533,7105.847558,9149.122601,10107.7798,12246.00742,14056.06348,16280.72911,18812.00766,21097.80981,23088.89934,27238.79476,29751.48884,34173.81696,24570.7335,27943.33616,31517.32875,35119.5187,39681.92418,45313.5565,52302.09397,62582.26982,76840.15602,87711.91721,141308.9374,141482.3977,121108.9463,116037.0659,121617.9263,3750.671455,6852.936372,8588.789992,10152.27033,11279.08408,13305.59715,15514.18875,17088.49405,20020.92883,22928.56062,25724.34497,29557.23408,31608.22907,23276.68378,26986.00014,30441.41554,33054.33789,37646.29841,42479.79159,47994.01922,55866.03339,67362.6919,74811.68979,100680.6513,107327.9029,110771.2844,120050.1043,107851.3017
31,4074.347879,5281.338113,7455.497026,8821.19105,10384.05935,12103.81581,13749.7692,15794.57366,17422.59805,20720.44321,24026.76866,28026.42504,31607.20258,27125.01101,31468.39156,36560.62674,42320.15754,53851.51374,72557.18212,107619.5819,265906.2276,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,4343.270089,6869.418685,8836.64876,9751.932242,11808.18399,13543.53261,15664.16019,18063.73652,20177.40337,21906.2106,25755.0777,27850.90567,31848.61001,24084.88147,27361.61817,30826.13891,34304.15848,38691.06436,44024.51314,50623.22954,60231.1228,73653.24626,83405.88349,128928.6664,130186.6126,113965.4824,110103.3329,115293.3734,3651.165922,6608.603753,8287.402251,9781.938303,10868.8374,12809.35556,14921.39593,16398.03182,19147.33052,21809.53396,24271.19538,27663.39499,29523.01983,22823.39634,26448.48645,29793.7672,32305.16337,36708.27207,41369.67996,46599.31732,54057.22619,64810.08429,71556.26312,94379.9592,100424.2557,104354.3968,113304.8143,102874.0747
32,3920.512568,4948.217129,7054.948821,8368.142205,9872.537828,11486.60625,13045.24903,14967.37747,16476.42012,19481.89089,22376.77066,25994.30821,28845.0269,26526.76838,30707.9761,35546.40215,40956.44835,51721.06098,68688.56811,99315.86721,220749.3051,5818685.378,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,4188.14406,6639.006579,8532.82245,9407.187627,11384.2639,13048.02574,15070.05786,17346.13432,19302.24305,20799.98468,24375.24217,26120.81743,29751.48884,23607.96329,26791.17884,30150.45662,33509.50381,37729.14332,42782.44186,49017.49253,58006.7138,70657.23033,79422.40528,118327.9991,120342.6704,107489.3376,104644.1333,109484.8613,3555.218209,6369.508124,7994.437947,9422.579478,10471.94039,12329.92523,14349.89449,15736.77743,18315.85876,20757.7723,22928.56062,25941.49715,27637.21429,22378.10749,25920.06362,29158.96782,31574.04316,35796.80498,40293.72922,45256.91648,52326.30258,62393.93845,68512.69794,88725.06708,94239.72088,98521.71724,107154.9717,98258.13426
33,3769.95661,4619.835275,6663.265636,7926.214806,9375.383252,10887.53402,12364.96862,14173.5296,15580.09058,18325.56962,20867.51856,24145.42522,26459.79904,25943.1862,29968.69147,34568.80433,39655.05169,49716.26646,65146.51799,92059.35912,187621.3146,1710077.03,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,4035.538923,6414.385756,8237.292394,9073.038241,10973.6021,12568.71891,14497.23285,16657.38069,18469.1187,19763.12578,23088.89934,24539.54431,27850.90567,23139.74178,26231.70429,29489.78245,32734.80077,36794.95132,41584.89688,47480.34893,55899.376,67836.05976,75727.75096,109160.7725,111698.3653,101595.5796,99607.86923,104135.4511,3462.640945,6135.484233,7709.551119,9073.717321,10087.75714,11866.47486,13798.57151,15102.93642,17523.57567,19767.4573,21684.42855,24369.39567,25923.83228,21940.61283,25400.51127,28536.65203,30860.35134,34910.81799,39250.43558,43964.0141,50668.49579,60103.94714,65661.58404,83624.26411,88671.77316,93201.09501,101529.5729,93967.69758
34,3622.57651,4296.094777,6280.160569,7495.010079,8892.006585,10305.8244,11707.71656,13411.08091,14729.80895,17243.62726,19481.89089,22456.31629,24379.76953,25373.74067,29249.68485,33625.91733,38411.86124,47826.53687,61892.198,85668.30544,162409.0545,871740.3988,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,3885.394147,6195.341803,7949.725962,8749.006665,10575.59251,12104.83996,13944.57747,15995.79497,17675.1136,18789.38182,21886.98645,23088.89934,26120.81743,22679.98791,25682.89191,28843.63771,31979.33078,35887.34364,40429.59577,46007.62411,53900.38058,65175.39319,72292.62876,101163.3445,104055.2828,96212.67585,94949.90783,99195.98182,3373.259684,5906.373665,7432.414393,8734.902308,9715.691244,11418.22663,13266.38955,14494.85712,16767.80771,18833.41685,20528.45284,22928.56062,24360.51022,21510.71468,24889.61587,27926.46782,30163.49,34049.28841,38238.38035,42718.00021,49079.41179,57930.79279,62985.76316,79002.09572,83636.01453,88331.40807,96368.07826,89971.39409
35,3478.273073,3976.900479,5905.358831,7074.147882,8421.85023,9740.745594,11072.3599,12678.22964,13922.14857,16229.17346,18205.41694,20907.3312,22550.22446,24817.93233,28550.14804,32715.95489,37223.11931,46042.42084,58892.60752,80000.04894,142652.0521,552171.9868,4616008.683,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,3737.651112,5981.670716,7669.807962,8434.643565,10189.66513,11655.6646,13411.05882,15359.82311,16917.57197,17873.22354,20761.56345,21753.51716,24539.54431,22228.48045,25144.44984,28211.56341,31242.40862,35005.23634,39314.40625,44595.46853,52001.8274,62662.37916,69091.49124,94131.7265,97255.42343,91280.00488,90631.47072,94623.81782,3286.911809,5682.024492,7162.717754,8405.710053,9355.182768,10984.45198,12752.38041,13911.0168,16046.11686,17951.03847,19451.67574,21603.37306,22928.56062,21088.22191,24387.17057,27328.07597,29482.88771,33211.24643,37256.22401,41516.44144,47554.99416,55866.03339,60470.01641,74795.96266,79062.40553,83860.57886,91618.5982,86241.62154
36,3336.951183,3662.159762,5538.597113,6663.265636,7964.385973,9191.605878,10457.838,11973.30787,13154.01206,15276.13757,17025.78553,19481.89089,20928.73187,24275.28469,27869.31465,31837.24969,36085.38097,44355.46075,56119.53529,74941.17118,126797.2437,392302.9087,4251084.546,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,3592.253034,5773.17827,7397.239513,8129.525667,9815.283427,11220.51273,12895.71262,14748.0261,16194.07065,17009.7437,19705.64578,20520.33099,23088.89934,21785.00568,24616.09654,27593.11925,30523.38048,34147.60232,38237.33427,43240.32711,50196.55042,60285.47072,66101.9649,87905.84453,91171.5811,86745.89355,86618.72655,90381.82677,3203.445547,5462.290943,6900.167418,8085.739578,9005.705539,10564.46782,12255.63952,13350.0094,15356.27545,17116.19611,18446.30415,20380.57859,21612.25125,20672.94962,23892.97485,26741.1495,28817.99808,32395.77179,36302.70093,40357.06658,46091.49273,53902.00363,58100.80193,70953.53106,74892.38764,79743.99712,87236.43702,82754.00975
37,3198.519596,3351.782456,5179.623003,6262.01733,7519.113091,8657.750878,9863.156861,11294.76942,12422.59287,14379.151,15932.45871,18165.91364,19481.89089,23745.34294,27206.45748,30988.24377,34995.48245,42758.06676,53548.73019,70400.44989,113820.5495,299003.5104,1329039.78,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,3449.144895,5569.679453,7131.737013,7833.253898,9451.941909,10798.74519,12397.63764,14159.0696,15502.39443,16194.5726,18713.06596,19378.16112,21753.51716,21349.35702,24097.56034,26987.8827,29821.62228,33313.46774,37196.51311,41938.91207,48478.03563,58034.26684,63304.37981,82358.48434,85700.31261,82566.05761,82882.04442,86437.54071,3122.719079,5247.033102,6644.484786,7774.611737,8666.764648,10157.63302,11775.32083,12810.53467,14696.24408,16325.1881,17505.5274,19248.85885,20398.24679,20264.71887,23406.83435,26165.37313,28168.29844,31601.99072,35376.61437,39237.75346,44685.43572,52031.72899,55866.03339,67430.7382,71076.66253,75943.25656,83182.91682,79486.97175
38,3062.890746,3045.680764,4828.194433,5870.072598,7085.5566,8138.561126,9287.384053,10641.179,11725.3422,13533.4491,14916.3651,16947.36454,18183.05861,23227.67274,26560.88601,30167.47975,33950.51334,41243.40946,51159.2371,66303.74132,103021.7827,238865.5665,696299.2256,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,3308.273378,5370.997917,6873.031178,7545.451699,9099.163946,10389.76072,11915.99071,13591.7147,14840.51434,15423.80695,17778.35838,18317.38834,20520.33099,20921.3348,23588.579,26395.44814,29136.538,32501.90865,36190.19357,40688.17864,46840.34971,55899.376,60681.37952,77387.38277,80756.72633,78702.35264,79395.37627,82762.46335,3044.59974,5036.116616,6395.405483,7471.967753,8337.89417,9763.345311,11310.63217,12291.38845,14064.15231,15574.68433,16623.36816,18198.49258,19275.17172,19863.35653,22928.56062,25600.44275,27533.28859,30829.07306,34476.83196,38156.51713,43333.60476,50248.85086,53754.8924,64190.24137,67573.46129,72425.13564,79424.42097,76421.32666
39,2929.980563,2743.769184,4484.079155,5487.115848,6663.265636,7633.449779,8729.644041,10011.20256,11059.94019,12734.78899,13969.65455,15815.89877,17010.72869,22721.85908,25931.9442,29373.59295,32947.79191,39805.32783,48932.86104,62590.2046,93907.36652,197319.248,448569.6052,4394451.641,5172038.45,8488247.943,18324175.62,13994651.36,3169.586794,5176.965489,6620.866153,7265.763459,8756.499745,9992.993227,11449.98212,13044.80956,14206.56863,14693.94962,16896.66299,17329.69253,19378.16112,20500.74594,23088.89934,25815.42602,28467.55815,31712.04786,35216.73497,39485.30333,45278.07762,53872.29863,58217.59576,72909.47616,76270.56854,75121.76642,76135.74344,79331.4952,2968.963288,4829.412422,6152.67846,7177.467877,8018.655089,9381.038354,10860.83105,11791.45403,13458.28165,14861.68104,15794.55941,17221.08508,18233.26515,19468.69494,22457.97087,25046.06493,26912.48959,30076.22962,33602.28148,37111.49909,42033.01252,48547.56102,51757.66884,61200.19976,64347.18323,69160.76984,75931.6114,73539.98107
40,2799.708297,2445.964436,4147.054257,5112.845452,6251.811952,7141.860525,8189.113959,9403.598586,10424.27094,11979.38044,13085.50025,14762.5765,15947.35416,22227.50525,25319.00837,28605.30418,31984.84332,38438.25029,46853.73171,59209.47724,86120.17409,167113.3792,322525.9569,1726003.914,5172038.45,8488247.943,18324175.62,13994651.36,3033.03503,4987.421695,6374.998692,6993.853089,8423.524498,9607.909257,10998.87149,12517.28201,13598.84607,14001.85851,16063.64427,16407.84183,18317.38834,20087.40368,22598.27683,25247.4421,27814.13831,30943.0521,34274.59699,38327.6645,43786.26807,51945.32538,55899.376,68856.65421,72183.24886,71795.60066,73082.80759,76122.45403,2895.69325,4626.796492,5916.065177,6890.790152,7708.633388,9010.179143,10425.2209,11309.69436,12877.05052,14183.46209,15014.44261,16309.35065,17264.1057,19080.5718,21994.88784,24501.95652,26305.44271,29342.70974,32751.94702,36100.95754,40780.88271,46922.54432,49865.6245,58433.30955,61367.31609,66124.97515,72678.78447,70827.65909
41,2671.996358,2152.185393,3816.905699,4746.972993,5850.788534,6663.265636,7665.019732,8817.210254,9816.400724,11263.82735,12257.93797,13779.6335,14978.47901,21744.23185,24721.48524,27861.41322,31059.38021,37137.12646,44907.94733,56119.53529,79395.91797,144276.6829,248060.1238,806259.8915,5172038.45,8488247.943,18324175.62,13994651.36,2898.569484,4802.213334,6135.197395,6729.402706,8099.836684,9234.00571,10561.96401,12008.13277,13015.7711,13344.70288,15275.42285,15545.52138,17329.69253,19681.12737,22116.47525,24691.13671,27175.75781,30194.12936,33362.33226,37212.82488,42360.38564,50111.44887,53714.55402,65172.58229,68445.5542,68698.80222,70218.51051,73115.67297,2824.680325,4428.149591,5685.338826,6611.629267,7407.438308,8650.265599,10003.14756,10845.14517,12319.00098,13537.56552,14278.88277,15456.93625,16360.39059,18698.82989,21539.13951,23967.84414,25711.70834,28627.79899,31924.86532,35123.2585,39574.632,45368.92816,48070.87609,55866.03339,58607.57272,63295.69189,69643.33785,68270.67241
42,2546.770167,1862.353008,3493.427881,4389.222552,5459.808305,6197.164175,7156.632552,8250.958404,9234.558858,10585.07807,11481.73456,12860.29499,14092.08818,21271.67582,24138.81011,27140.79289,30169.28542,35897.36823,43083.28148,53285.0532,73535.13214,126470.1289,199601.8507,493030.8839,5172038.45,8488247.943,18324175.62,13994651.36,2766.143011,4621.194069,5901.241994,6472.111424,7785.056502,8870.807712,10138.60702,11516.42949,12455.89078,12719.92596,14528.51744,14737.1933,16407.84183,19281.74218,21643.26632,24146.16406,26551.9185,29464.52635,32478.57951,36138.51588,40996.2686,48364.28678,51652.25598,61810.29343,65015.87394,65809.41323,67526.77038,70293.66221,2755.821836,4233.357048,5460.283631,6339.695501,7114.700741,8300.824367,9593.996123,10396.90871,11782.78696,12921.75467,13584.19726,14658.27768,15515.75681,18323.3169,21090.55895,23443.46383,25130.86507,27930.81704,31120.12253,34176.86767,38411.85381,43882.2381,46366.29465,53477.98016,56045.19572,60653.52492,66805.32704,65856.72396
43,2423.958004,1576.390257,3176.423238,4039.330043,5078.502934,5743.080335,6663.265636,7703.835171,8677.120991,9940.383023,10752.27973,11998.62366,13278.11453,20809.48965,23570.4452,26442.38361,29312.5966,34714.7985,41368.9405,50676.13324,68384.64609,112234.9696,165864.1102,344370.6353,5172038.45,8488247.943,10277227.42,13994651.36,2635.709868,4444.224045,5672.922701,6221.694236,7478.824435,8517.866684,9728.186878,11041.30121,11917.86317,12125.21277,13819.79543,13977.98137,15545.52138,18889.0789,21178.42943,23612.19159,25942.14348,28753.52625,31622.05739,35102.62349,39690.09178,46698.01482,49702.73573,58730.34243,61858.80895,63108.11651,64993.22455,67640.82285,2689.02124,4042.30854,5240.694183,6074.713743,6830.071761,7961.408809,9197.188079,9964.14815,11267.16384,12333.99318,12927.09596,13908.48143,14724.63545,17953.88526,20648.98416,22928.56062,24562.50872,27251.11569,30336.85107,33260.3431,37290.30367,42458.35858,44745.41863,51251.40243,53660.39339,58181.36144,64147.0947,63574.73943
44,2303.490877,1294.222067,2865.701846,3697.042595,4706.521719,5300.561893,6184.271269,7174.898239,8142.594364,9327.258389,10065.49642,11189.39475,12528.06049,20357.3405,23015.87807,25765.18843,28487.49243,33585.6066,39755.36145,48267.31141,63825.02144,100618.452,141176.033,260117.9639,5172038.45,8488247.943,3578843.782,13994651.36,2507.225662,4271.169542,5450.039592,5977.880986,7180.799918,8174.758557,9330.126111,10581.93344,11400.44698,11558.46236,13146.43055,13263.57566,14737.1933,18502.97368,20721.75126,23088.89934,25345.97608,28060.44655,30791.55872,34103.17544,38438.33368,45107.30797,47857.2344,55899.376,58944.07167,60577.85762,62605.01081,65143.20403,2624.187675,3854.897892,5026.374829,5816.422593,6553.221271,7631.597154,8812.178658,9546.08251,10770.97906,11772.42312,12304.63053,13203.22706,13982.13216,17590.39192,20214.25785,22422.88815,24006.25151,26588.077,29574.22682,32372.32843,36207.886,41093.49821,43202.37863,49170.78629,51435.87925,55864.05186,61652.95926,61414.72237
45,2185.302397,1015.775259,2561.081069,3362.117962,4343.530553,4869.178783,5719.038087,6663.265636,7629.604814,8743.45491,9417.766153,10427.99277,11834.70436,19914.90947,22474.62016,25108.26857,27692.28025,32506.30931,38234.04316,46036.77248,59761.83918,90974.15242,122407.5365,206777.1452,3957516.88,8488247.943,1853207.016,13994651.36,2380.647302,4101.902638,5232.402034,5740.415418,6890.660114,7841.08213,8943.880806,10137.56375,10902.4924,11017.76377,12505.86657,12590.15301,13977.98137,18123.26789,20273.02552,22575.97939,24762.97877,27384.63705,29985.94536,33138.32976,37237.74733,43587.28893,46107.86021,53289.01412,56245.6094,58203.5292,60350.58071,62788.29598,2561.23555,3671.022883,4817.139102,5564.573517,6283.836751,7310.990798,8438.454428,9141.982139,10293.16386,11235.34602,11714.15144,12538.6861,13283.92846,17232.69822,19786.22729,21926.20835,23461.72127,25941.11159,28831.46646,31511.54669,35162.64215,39784.15885,41731.83196,47222.51465,49356.49382,53688.14183,59308.95223,59367.62907
46,2069.328647,740.9784912,2262.385208,3034.323981,3989.210964,4448.521764,5266.98858,6168.111013,7136.885283,8186.930952,8805.866601,9710.325586,11191.87004,19481.89089,21946.20542,24470.73922,26925.38505,31473.71675,36797.40413,43965.7249,56119.53529,82849.25374,107702.8181,170354.3445,1321542.872,4107027.676,1153357.738,13994651.36,2255.932952,3936.3009,5019.828161,5509.054298,6608.098782,7516.457562,8568.938228,9707.477622,10422.93288,10501.37517,11895.78603,11954.3106,13263.57566,17749.80785,19832.05266,22073.13529,24192.73221,26725.47799,29204.14332,32206.3643,36085.33441,42133.48273,44447.48527,50874.96703,53740.89997,55971.70593,58219.53964,60564.85283,2500.084166,3490.585062,4612.809186,5318.930072,6021.622113,6999.21275,8075.531093,8751.164567,9832.725866,10721.20623,11153.27114,11911.45428,12626.19991,16880.66971,19364.74416,21438.29108,22928.56062,25309.65704,28107.82501,30676.79469,34152.73954,38527.10828,40328.90563,45394.58911,47408.8921,51641.64642,57102.59576,57425.26014
47,1955.50808,647.4742596,1969.445181,2713.438052,3643.259215,4038.201191,4827.5768,5688.659362,6663.265636,7655.829195,8226.918973,9032.752616,10594.24486,19057.99163,21430.18906,23851.76578,26185.33944,30484.90238,35438.66248,42037.8991,52836.96052,75917.82437,95897.84602,144082.1761,701006.9481,1603296.403,798078.2007,13994651.36,2133.041985,3774.247098,4812.144371,5283.566599,6332.825232,7200.524979,8204.81463,9291.00483,9960.777752,10007.70563,11314.08311,11353.00998,12590.15301,17382.44468,19398.63963,21580.08155,23634.83431,26082.37833,28445.13845,31305.66729,34978.32224,40741.77675,42869.6566,48636.33216,51410.38196,53870.42107,56202.50936,58462.74066,2440.657371,3313.489581,4413.215432,5079.267181,5766.296639,6695.90619,7722.951459,8372.990781,9388.742369,10228.57624,10619.83268,11318.4946,12005.54766,16534.17597,18949.66438,20958.91381,22406.42628,24693.17636,27402.59356,29866.93783,33176.46183,37319.35572,38989.1465,43676.39896,45581.28399,49713.85893,55022.71327,55580.16642
48,1843.7814,647.4742596,1682.098218,2399.246658,3305.385469,3637.845861,4400.286251,5224.183115,6207.663606,7148.456374,7678.343596,8392.024467,10037.23404,18642.93049,20926.14634,23250.56037,25470.77472,29537.17665,34151.73414,40239.1417,49864.12976,69939.71181,86228.50631,124328.7942,452144.6543,886241.3252,591550.2103,13994651.36,2011.934941,3615.628926,4609.184868,5063.73275,6064.563351,6892.943186,7851.053251,8887.516067,9515.105683,9535.299213,10758.84022,10783.52981,11954.3106,17021.0341,18972.59957,21096.54314,23088.89934,25454.77412,27707.97232,30434.72874,33914.14318,39408.38526,41368.51919,46555.03014,49236.99059,51888.97722,54291.00936,56472.80648,2382.883249,3139.645032,4218.195883,4845.370462,5517.594001,6400.733146,7380.283587,8006.861839,8960.354403,9756.143876,10111.88262,10757.08934,11418.9412,16193.09051,18540.84796,20487.86129,21894.98843,24091.15662,26715.09713,29080.90535,32232.2,36158.13001,37708.4776,42058.5283,43863.21749,47895.18827,53059.26793,53825.56696
49,1734.091467,647.4742596,1400.187568,2091.544908,2975.313006,3247.101946,3984.627944,4773.998591,5769.076741,6663.265636,7157.822179,7785.231981,9516.843701,18236.43757,20433.67149,22666.37864,24780.41279,28628.06361,32931.14611,38557.08519,47159.80717,64734.33062,78174.02153,108986.7608,324464.4808,577995.1109,460058.6628,13994651.36,1892.573483,3460.338753,4410.791229,4849.343938,5803.050712,6593.388476,7507.22247,8496.419889,9085.058723,9082.821039,10228.3075,10243.42573,11353.00998,16665.43627,18553.7516,20622.25502,22554.5572,24842.12701,26991.73853,29592.13266,32890.41634,38129.81811,39938.7492,44615.34884,47205.77733,50017.78539,52477.35429,54586.76506,2326.693825,2968.963288,4027.595857,4617.035605,5275.261352,6113.373276,7047.119075,7652.215796,8546.761346,9302.70091,9627.647686,10224.79933,10863.66988,15857.29059,18138.15889,20024.92532,21393.92998,23503.1076,26044.69272,28317.68593,31318.44415,35040.8601,36483.1597,40532.59424,42245.39687,46177.0203,51203.22409,52155.27729
50,1626.383196,647.4742596,1123.562228,1790.136109,2652.777498,2865.631999,3580.138604,4337.462766,5346.575209,6198.841103,6663.265636,7209.763018,9029.585874,17838.25375,19952.37664,22098.51679,24113.05881,27755.28036,31771.96219,36980.87715,44689.68805,60163.44114,71368.10448,96756.50319,248856.4668,414964.5415,370684.6955,13994651.36,1774.920359,3308.273378,4216.811999,4640.201457,5548.037736,6301.553536,7172.914113,8117.159935,8669.836996,8649.045015,9720.885032,9730.496177,10783.52981,16315.5156,18141.92059,20156.96172,22031.45256,24243.92281,26295.57928,28776.54995,31904.93105,36902.85281,38575.49587,42803.57226,45303.59624,48248.22767,50754.56483,52797.10079,2272.0248,2801.359364,3841.267537,4394.067788,5039.058493,5833.522734,6723.071491,7308.524904,8147.216082,8867.133035,9165.514563,9719.429326,10337.30205,15526.65708,17741.46495,19569.90439,20902.94606,22928.56062,25390.76742,27576.32375,30433.77617,33965.15756,35309.75751,39091.11043,40719.52933,44551.59897,49446.42827,50563.64674
