BveTs Motor Noise Table 1.00:shift_jis
#
117.2,,,,,,,,,1.77,,,,,,,
117.4,,,,,,,,,1.77,,,,,,,
117.6,,,,,,,,,1.77,,,,,,,
117.8,,,,,,,,,1.77,,,,,,,
118,,,,,,,,,1.78,,,,,,,
118.2,,,,,,,,,1.78,,,,,,,
118.4,,,,,,,,,1.78,,,,,,,
118.6,,,,,,,,,1.78,,,,,,,
118.8,,,,,,,,,1.79,,,,,,,
119,,,,,,,,,1.79,,,,,,,
119.2,,,,,,,,,1.79,,,,,,,
119.4,,,,,,,,,1.79,,,,,,,
119.6,,,,,,,,,1.8,,,,,,,
119.8,,,,,,,,,1.8,,,,,,,
120,,,,,,,,,1.8,,,,,,,
120.2,,,,,,,,,1.8,,,,,,,
120.4,,,,,,,,,1.81,,,,,,,
120.6,,,,,,,,,1.81,,,,,,,
120.8,,,,,,,,,1.81,,,,,,,
121,,,,,,,,,1.81,,,,,,,
121.2,,,,,,,,,1.82,,,,,,,
121.4,,,,,,,,,1.82,,,,,,,
121.6,,,,,,,,,1.82,,,,,,,
121.8,,,,,,,,,1.82,,,,,,,
122,,,,,,,,,1.83,,,,,,,
122.2,,,,,,,,,1.83,,,,,,,
122.4,,,,,,,,,1.83,,,,,,,
122.6,,,,,,,,,1.83,,,,,,,
122.8,,,,,,,,,1.84,,,,,,,
123,,,,,,,,,1.84,,,,,,,
123.2,,,,,,,,,1.84,,,,,,,
123.4,,,,,,,,,1.84,,,,,,,
123.6,,,,,,,,,1.85,,,,,,,
123.8,,,,,,,,,1.85,,,,,,,
124,,,,,,,,,1.85,,,,,,,
124.2,,,,,,,,,1.85,,,,,,,
124.4,,,,,,,,,1.85,,,,,,,
124.6,,,,,,,,,1.86,,,,,,,
124.8,,,,,,,,,1.86,,,,,,,
125,,,,,,,,,1.86,,,,,,,
125.2,,,,,,,,,1.86,,,,,,,
125.4,,,,,,,,,1.87,,,,,,,
125.6,,,,,,,,,1.87,,,,,,,
125.8,,,,,,,,,1.87,,,,,,,
126,,,,,,,,,1.87,,,,,,,
126.2,,,,,,,,,1.88,,,,,,,
126.4,,,,,,,,,1.88,,,,,,,
126.6,,,,,,,,,1.88,,,,,,,
126.8,,,,,,,,,1.88,,,,,,,
127,,,,,,,,,1.89,,,,,,,
127.2,,,,,,,,,1.89,,,,,,,
127.4,,,,,,,,,1.89,,,,,,,
127.6,,,,,,,,,1.89,,,,,,,
127.8,,,,,,,,,1.89,,,,,,,
128,,,,,,,,,1.9,,,,,,,
128.2,,,,,,,,,1.9,,,,,,,
128.4,,,,,,,,,1.9,,,,,,,
128.6,,,,,,,,,1.9,,,,,,,
128.8,,,,,,,,,1.91,,,,,,,
129,,,,,,,,,1.91,,,,,,,
129.2,,,,,,,,,1.91,,,,,,,
129.4,,,,,,,,,1.91,,,,,,,
129.6,,,,,,,,,1.92,,,,,,,
129.8,,,,,,,,,1.92,,,,,,,
130,,,,,,,,,1.92,,,,,,,
130.2,,,,,,,,,1.92,,,,,,,
130.4,,,,,,,,,1.93,,,,,,,
130.6,,,,,,,,,1.93,,,,,,,
130.8,,,,,,,,,1.93,,,,,,,
131,,,,,,,,,1.93,,,,,,,
131.2,,,,,,,,,1.93,,,,,,,
131.4,,,,,,,,,1.94,,,,,,,
131.6,,,,,,,,,1.94,,,,,,,
131.8,,,,,,,,,1.94,,,,,,,
132,,,,,,,,,1.94,,,,,,,
132.2,,,,,,,,,1.95,,,,,,,
132.4,,,,,,,,,1.95,,,,,,,
132.6,,,,,,,,,1.95,,,,,,,
132.8,,,,,,,,,1.95,,,,,,,
133,,,,,,,,,1.96,,,,,,,
133.2,,,,,,,,,1.96,,,,,,,
133.4,,,,,,,,,1.96,,,,,,,
133.6,,,,,,,,,1.96,,,,,,,
133.8,,,,,,,,,1.97,,,,,,,
134,,,,,,,,,1.97,,,,,,,
134.2,,,,,,,,,1.97,,,,,,,
134.4,,,,,,,,,1.97,,,,,,,
134.6,,,,,,,,,1.98,,,,,,,
134.8,,,,,,,,,1.98,,,,,,,
135,,,,,,,,,1.98,,,,,,,
135.2,,,,,,,,,1.98,,,,,,,
135.4,,,,,,,,,1.98,,,,,,,
135.6,,,,,,,,,1.99,,,,,,,
135.8,,,,,,,,,1.99,,,,,,,
136,,,,,,,,,1.99,,,,,,,
136.2,,,,,,,,,1.99,,,,,,,
136.4,,,,,,,,,2,,,,,,,
136.6,,,,,,,,,2,,,,,,,
136.8,,,,,,,,,2,,,,,,,
137,,,,,,,,,2,,,,,,,
137.2,,,,,,,,,2.01,,,,,,,
137.4,,,,,,,,,2.01,,,,,,,
137.6,,,,,,,,,2.01,,,,,,,
137.8,,,,,,,,,2.01,,,,,,,
138,,,,,,,,,2.02,,,,,,,
138.2,,,,,,,,,2.02,,,,,,,
138.4,,,,,,,,,2.02,,,,,,,
138.6,,,,,,,,,2.02,,,,,,,
138.8,,,,,,,,,2.02,,,,,,,
139,,,,,,,,,2.03,,,,,,,
139.2,,,,,,,,,2.03,,,,,,,
139.4,,,,,,,,,2.03,,,,,,,
139.6,,,,,,,,,2.03,,,,,,,
139.8,,,,,,,,,2.04,,,,,,,
140,,,,,,,,,2.04,,,,,,,
140.2,,,,,,,,,2.04,,,,,,,
140.4,,,,,,,,,2.04,,,,,,,
140.6,,,,,,,,,2.05,,,,,,,
140.8,,,,,,,,,2.05,,,,,,,
141,,,,,,,,,2.05,,,,,,,
141.2,,,,,,,,,2.05,,,,,,,
141.4,,,,,,,,,2.06,,,,,,,
141.6,,,,,,,,,2.06,,,,,,,
141.8,,,,,,,,,2.06,,,,,,,
142,,,,,,,,,2.06,,,,,,,
142.2,,,,,,,,,2.06,,,,,,,
142.4,,,,,,,,,2.07,,,,,,,
142.6,,,,,,,,,2.07,,,,,,,
142.8,,,,,,,,,2.07,,,,,,,
143,,,,,,,,,2.07,,,,,,,
143.2,,,,,,,,,2.08,,,,,,,
143.4,,,,,,,,,2.08,,,,,,,
143.6,,,,,,,,,2.08,,,,,,,
143.8,,,,,,,,,2.08,,,,,,,
144,,,,,,,,,2.09,,,,,,,
144.2,,,,,,,,,2.09,,,,,,,
144.4,,,,,,,,,2.09,,,,,,,
144.6,,,,,,,,,2.09,,,,,,,
144.8,,,,,,,,,2.1,,,,,,,
145,,,,,,,,,2.1,,,,,,,
145.2,,,,,,,,,2.1,,,,,,,
145.4,,,,,,,,,2.1,,,,,,,
145.6,,,,,,,,,2.1,,,,,,,
145.8,,,,,,,,,2.11,,,,,,,
146,,,,,,,,,2.11,,,,,,,
146.2,,,,,,,,,2.11,,,,,,,
146.4,,,,,,,,,2.11,,,,,,,
146.6,,,,,,,,,2.12,,,,,,,
146.8,,,,,,,,,2.12,,,,,,,
147,,,,,,,,,2.12,,,,,,,
147.2,,,,,,,,,2.12,,,,,,,
147.4,,,,,,,,,2.13,,,,,,,
147.6,,,,,,,,,2.13,,,,,,,
147.8,,,,,,,,,2.13,,,,,,,
148,,,,,,,,,2.13,,,,,,,
148.2,,,,,,,,,2.14,,,,,,,
148.4,,,,,,,,,2.14,,,,,,,
148.6,,,,,,,,,2.14,,,,,,,
148.8,,,,,,,,,2.14,,,,,,,
149,,,,,,,,,2.15,,,,,,,
149.2,,,,,,,,,2.15,,,,,,,
149.4,,,,,,,,,2.15,,,,,,,
149.6,,,,,,,,,2.15,,,,,,,
149.8,,,,,,,,,2.15,,,,,,,
150,,,,,,,,,2.16,,,,,,,
150.2,,,,,,,,,2.16,,,,,,,
150.4,,,,,,,,,2.16,,,,,,,
150.6,,,,,,,,,2.16,,,,,,,
150.8,,,,,,,,,2.17,,,,,,,
151,,,,,,,,,2.17,,,,,,,
151.2,,,,,,,,,2.17,,,,,,,
151.4,,,,,,,,,2.17,,,,,,,
151.6,,,,,,,,,2.18,,,,,,,
151.8,,,,,,,,,2.18,,,,,,,
152,,,,,,,,,2.18,,,,,,,
152.2,,,,,,,,,2.18,,,,,,,
152.4,,,,,,,,,2.19,,,,,,,
152.6,,,,,,,,,2.19,,,,,,,
152.8,,,,,,,,,2.19,,,,,,,
153,,,,,,,,,2.19,,,,,,,
153.2,,,,,,,,,2.19,,,,,,,
153.4,,,,,,,,,2.2,,,,,,,
153.6,,,,,,,,,2.2,,,,,,,
153.8,,,,,,,,,2.2,,,,,,,
154,,,,,,,,,2.2,,,,,,,
154.2,,,,,,,,,2.21,,,,,,,
154.4,,,,,,,,,2.21,,,,,,,
154.6,,,,,,,,,2.21,,,,,,,
154.8,,,,,,,,,2.21,,,,,,,
155,,,,,,,,,2.22,,,,,,,
155.2,,,,,,,,,2.22,,,,,,,
155.4,,,,,,,,,2.22,,,,,,,
155.6,,,,,,,,,2.22,,,,,,,
155.8,,,,,,,,,2.23,,,,,,,
156,,,,,,,,,2.23,,,,,,,
156.2,,,,,,,,,2.23,,,,,,,
156.4,,,,,,,,,2.23,,,,,,,
156.6,,,,,,,,,2.23,,,,,,,
156.8,,,,,,,,,2.24,,,,,,,
157,,,,,,,,,2.24,,,,,,,
157.2,,,,,,,,,2.24,,,,,,,
157.4,,,,,,,,,2.24,,,,,,,
157.6,,,,,,,,,2.25,,,,,,,
157.8,,,,,,,,,2.25,,,,,,,
158,,,,,,,,,2.25,,,,,,,
158.2,,,,,,,,,2.25,,,,,,,
158.4,,,,,,,,,2.26,,,,,,,
158.6,,,,,,,,,2.26,,,,,,,
158.8,,,,,,,,,2.26,,,,,,,
159,,,,,,,,,2.26,,,,,,,
159.2,,,,,,,,,2.27,,,,,,,
159.4,,,,,,,,,2.27,,,,,,,
159.6,,,,,,,,,2.27,,,,,,,
159.8,,,,,,,,,2.27,,,,,,,
